Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
Department of Labour	Immigration	7751	7751	Refugee and Protection Services	Departmental Output Expenses		Social Security and Welfare	15,147	2013	Main Estimates	A	This appropriation is limited to the provision of refugee customer services that include selection, travel and resettlement of quota refugees, protection determinations and support processes for claimants.  Funding is also provided for preparedness to respond to a humanitarian crisis.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	1,819	2008	Actuals	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	2,260	2009	Actuals	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	2,563	2010	Actuals	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	2,475	2011	Actuals	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	2,543	2012	Estimated Actual	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	9138	9138	Regulation of Immigration Advisers	Departmental Output Expenses		Core Government Services	2,588	2013	Main Estimates	A	This appropriation is limited to: the regulation of persons who provide immigration advice; facilitating the education and professional development of Immigration Advisers; and increasing public awareness of the Immigration Advisers Authority, pursuant to the functions described in section 35 of the Immigration Advisers Licensing Act 2007.
Department of Labour	Immigration	10431	10430	Policy Advice - Immigration	Departmental Output Expenses		Other Economic	6,589	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on government policy matters relating to immigration policy and international immigration commitments.
Department of Labour	Immigration	10432	10430	Ministerial Services	Departmental Output Expenses		Other Economic	1,391	2013	Main Estimates	A	This output class is limited to the provision of services to Ministers to enable them to discharge their portfolio (other than policy decision-making) responsibilities.
Department of Labour	Immigration	8996	8996	RRB, RRA and RSAA Members' Salaries and Allowances	Non-Departmental Other Expenses		Core Government Services	2,309	2008	Actuals	A	Fees, Salaries and Allowances for Members of the Residence Review Board (RRB), the Removal Review Authority (RRA) and the Refugee Status Appeal Authority (RSAA).
Department of Labour	Immigration	8996	8996	RRB, RRA and RSAA Members' Salaries and Allowances	Non-Departmental Other Expenses		Core Government Services	2,046	2009	Actuals	A	Fees, Salaries and Allowances for Members of the Residence Review Board (RRB), the Removal Review Authority (RRA) and the Refugee Status Appeal Authority (RSAA).
Department of Labour	Immigration	8996	8996	RRB, RRA and RSAA Members' Salaries and Allowances	Non-Departmental Other Expenses		Core Government Services	1,849	2010	Actuals	A	Fees, Salaries and Allowances for Members of the Residence Review Board (RRB), the Removal Review Authority (RRA) and the Refugee Status Appeal Authority (RSAA).
Department of Labour	Immigration	8996	8996	RRB, RRA and RSAA Members' Salaries and Allowances	Non-Departmental Other Expenses		Core Government Services	811	2011	Actuals	A	Fees, Salaries and Allowances for Members of the Residence Review Board (RRB), the Removal Review Authority (RRA) and the Refugee Status Appeal Authority (RSAA).
Department of Labour	Employment	5370	5370	Policy, Research and Evaluation	Departmental Output Expenses		Other Economic	4,959	2008	Actuals	A	Provision of strategic policy advice and information about the labour market and its role in improving employment, social and economic outcomes for New Zealand.  Includes provision of services to Ministers.
Department of Labour	Employment	5370	5370	Policy, Research and Evaluation	Departmental Output Expenses		Other Economic	7,190	2009	Actuals	A	Provision of strategic policy advice and information about the labour market and its role in improving employment, social and economic outcomes for New Zealand.  Includes provision of services to Ministers.
Department of Labour	Employment	5370	5370	Policy, Research and Evaluation	Departmental Output Expenses		Other Economic	5,228	2010	Actuals	A	Provision of strategic policy advice and information about the labour market and its role in improving employment, social and economic outcomes for New Zealand.  Includes provision of services to Ministers.
Department of Labour	Employment	5370	5370	Policy, Research and Evaluation	Departmental Output Expenses		Other Economic	4,707	2011	Actuals	A	Provision of strategic policy advice and information about the labour market and its role in improving employment, social and economic outcomes for New Zealand.  Includes provision of services to Ministers.
Department of Labour	Employment	5370	5370	Policy, Research and Evaluation	Departmental Output Expenses		Other Economic	5,003	2012	Estimated Actual	A	Provision of strategic policy advice and information about the labour market and its role in improving employment, social and economic outcomes for New Zealand.  Includes provision of services to Ministers.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	10,131	2008	Actuals	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	10,380	2009	Actuals	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	7,269	2010	Actuals	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	8,008	2011	Actuals	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	3,621	2012	Estimated Actual	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	8787	8787	Labour Market Information and Facilitation Services	Departmental Output Expenses		Other Economic	3,429	2013	Main Estimates	A	This appropriation is limited to the provision of information and regional and sector engagement on labour market effectiveness and employment.
Department of Labour	Employment	10435	10433	Ministerial Services	Departmental Output Expenses		Other Economic	1,514	2013	Main Estimates	A	This output class is limited to the provision of services to Ministers to enable them to discharge their portfolio (other than policy decision-making) responsibilities.
Department of Labour	Employment	10434	10433	Labour Market Policy Advice	Departmental Output Expenses		Other Economic	4,382	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on government policy matters relating to the labour market and employment policy.
Te Puni Kokiri	Maori Affairs	621	621	Services to the Maori Trustee	Departmental Output Expenses		Heritage, Culture & Recreation	6,101	2008	Actuals	A	Provision of full office services to the Maori Trustee.
Te Puni Kokiri	Maori Affairs	621	621	Services to the Maori Trustee	Departmental Output Expenses		Heritage, Culture & Recreation	8,817	2009	Actuals	A	Provision of full office services to the Maori Trustee.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	15,965	2008	Actuals	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	16,625	2009	Actuals	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	10,069	2010	Actuals	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	9,381	2011	Actuals	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	9,664	2012	Estimated Actual	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	7776	7776	Operations Management	Departmental Output Expenses		Other Economic	13,741	2013	Main Estimates	A	This appropriation is limited to the design, delivery and management of community investment programmes, the Maori Business Facilitation Service, and management of land administered under Part 2 of the Maori Affairs Restructuring Act 1989.
Te Puni Kokiri	Maori Affairs	8650	8650	Policy - Social and Cultural	Departmental Output Expenses		Heritage, Culture & Recreation	6,997	2008	Actuals	A	Advice on policies and programmes that specifically impact on the social and cultural status of Maori people and resources.
Te Puni Kokiri	Maori Affairs	8650	8650	Policy - Social and Cultural	Departmental Output Expenses		Heritage, Culture & Recreation	8,622	2009	Actuals	A	Advice on policies and programmes that specifically impact on the social and cultural status of Maori people and resources.
Te Puni Kokiri	Maori Affairs	8650	8650	Policy - Social and Cultural	Departmental Output Expenses		Heritage, Culture & Recreation	8,578	2010	Actuals	A	Advice on policies and programmes that specifically impact on the social and cultural status of Maori people and resources.
Te Puni Kokiri	Maori Affairs	8650	8650	Policy - Social and Cultural	Departmental Output Expenses		Heritage, Culture & Recreation	8,084	2011	Actuals	A	Advice on policies and programmes that specifically impact on the social and cultural status of Maori people and resources.
Te Puni Kokiri	Maori Affairs	8650	8650	Policy - Social and Cultural	Departmental Output Expenses		Heritage, Culture & Recreation	6,993	2012	Estimated Actual	A	Advice on policies and programmes that specifically impact on the social and cultural status of Maori people and resources.
Te Puni Kokiri	Maori Affairs	8651	8651	Policy - Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	7,061	2008	Actuals	A	Advice on relationships between Maori people and the Crown. It includes Treaty policy issues and advice on the impact of legislation.
Te Puni Kokiri	Maori Affairs	8651	8651	Policy - Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	6,571	2009	Actuals	A	Advice on relationships between Maori people and the Crown. It includes Treaty policy issues and advice on the impact of legislation.
Te Puni Kokiri	Maori Affairs	8651	8651	Policy - Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	5,832	2010	Actuals	A	Advice on relationships between Maori people and the Crown. It includes Treaty policy issues and advice on the impact of legislation.
Te Puni Kokiri	Maori Affairs	8651	8651	Policy - Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	6,352	2011	Actuals	A	Advice on relationships between Maori people and the Crown. It includes Treaty policy issues and advice on the impact of legislation.
Te Puni Kokiri	Maori Affairs	8651	8651	Policy - Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	7,226	2012	Estimated Actual	A	Advice on relationships between Maori people and the Crown. It includes Treaty policy issues and advice on the impact of legislation.
Te Puni Kokiri	Maori Affairs	8652	8652	Policy - Economic and Enterprise	Departmental Output Expenses		Heritage, Culture & Recreation	12,837	2008	Actuals	A	Advice on policies and programmes that specifically impact on the economic and enterprise status of Maori people and resources. It includes the provision of Maori business development services.
Te Puni Kokiri	Maori Affairs	8652	8652	Policy - Economic and Enterprise	Departmental Output Expenses		Heritage, Culture & Recreation	11,786	2009	Actuals	A	Advice on policies and programmes that specifically impact on the economic and enterprise status of Maori people and resources. It includes the provision of Maori business development services.
Te Puni Kokiri	Maori Affairs	8652	8652	Policy - Economic and Enterprise	Departmental Output Expenses		Heritage, Culture & Recreation	11,778	2010	Actuals	A	Advice on policies and programmes that specifically impact on the economic and enterprise status of Maori people and resources. It includes the provision of Maori business development services.
Te Puni Kokiri	Maori Affairs	8652	8652	Policy - Economic and Enterprise	Departmental Output Expenses		Heritage, Culture & Recreation	10,436	2011	Actuals	A	Advice on policies and programmes that specifically impact on the economic and enterprise status of Maori people and resources. It includes the provision of Maori business development services.
Te Puni Kokiri	Maori Affairs	8652	8652	Policy - Economic and Enterprise	Departmental Output Expenses		Heritage, Culture & Recreation	12,021	2012	Estimated Actual	A	Advice on policies and programmes that specifically impact on the economic and enterprise status of Maori people and resources. It includes the provision of Maori business development services.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	8,569	2008	Actuals	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	8,732	2009	Actuals	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	7,726	2010	Actuals	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	7,333	2011	Actuals	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	7,372	2012	Estimated Actual	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	8653	8653	Relationships and Information	Departmental Output Expenses		Heritage, Culture & Recreation	7,610	2013	Main Estimates	A	Strengthening relationships with Maori, with emphasis on brokerage, co-ordination and facilitation to assist Maori to achieve their economic, social and cultural aspirations.
Te Puni Kokiri	Maori Affairs	9287	9287	EEMED Establishment	Departmental Output Expenses		Heritage, Culture & Recreation	49	2008	Actuals	A	To establish the Entity for Enhancing Maori Economic Development including related transitional costs.
Te Puni Kokiri	Maori Affairs	9552	9552	Ministerial Economic Taskforce	Departmental Output Expenses		Other Economic	111	2009	Actuals	A	This appropriation is limited to the direct costs associated with running the Ministerial Economic Taskforce for the Minister of Maori Affairs.
Te Puni Kokiri	Maori Affairs	9552	9552	Ministerial Economic Taskforce	Departmental Output Expenses		Other Economic	485	2010	Actuals	A	This appropriation is limited to the direct costs associated with running the Ministerial Economic Taskforce for the Minister of Maori Affairs.
Te Puni Kokiri	Maori Affairs	9552	9552	Ministerial Economic Taskforce	Departmental Output Expenses		Other Economic	468	2011	Actuals	A	This appropriation is limited to the direct costs associated with running the Ministerial Economic Taskforce for the Minister of Maori Affairs.
Te Puni Kokiri	Maori Affairs	9558	9558	Integrated Whanau Social Assistance	Departmental Output Expenses		Social Security and Welfare	7,659	2010	Actuals	A	This appropriation is limited to community level social assistance through the provision of Whanau Advocates and Maori Wardens programmes.
Te Puni Kokiri	Maori Affairs	9558	9558	Integrated Whanau Social Assistance	Departmental Output Expenses		Social Security and Welfare	7,507	2011	Actuals	A	This appropriation is limited to community level social assistance through the provision of Whanau Advocates and Maori Wardens programmes.
Te Puni Kokiri	Maori Affairs	9558	9558	Integrated Whanau Social Assistance	Departmental Output Expenses		Social Security and Welfare	7,342	2012	Estimated Actual	A	This appropriation is limited to community level social assistance through the provision of Whanau Advocates and Maori Wardens programmes.
Te Puni Kokiri	Maori Affairs	9558	9558	Integrated Whanau Social Assistance	Departmental Output Expenses		Social Security and Welfare	6,626	2013	Main Estimates	A	This appropriation is limited to community level social assistance through the provision of Whanau Advocates and Maori Wardens programmes.
Te Puni Kokiri	Maori Affairs	9748	9748	Whanau Ora Administration	Departmental Output Expenses		Heritage, Culture & Recreation	1,019	2010	Actuals	A	This appropriation is limited to activities associated with implementing, developing and evaluating the whanau ora service delivery approach.
Te Puni Kokiri	Maori Affairs	9748	9748	Whanau Ora Administration	Departmental Output Expenses		Heritage, Culture & Recreation	9,383	2011	Actuals	A	This appropriation is limited to activities associated with implementing, developing and evaluating the whanau ora service delivery approach.
Te Puni Kokiri	Maori Affairs	9748	9748	Whanau Ora Administration	Departmental Output Expenses		Heritage, Culture & Recreation	10,805	2012	Estimated Actual	A	This appropriation is limited to activities associated with implementing, developing and evaluating the whanau ora service delivery approach.
Te Puni Kokiri	Maori Affairs	9748	9748	Whanau Ora Administration	Departmental Output Expenses		Heritage, Culture & Recreation	9,201	2013	Main Estimates	A	This appropriation is limited to activities associated with implementing, developing and evaluating the whanau ora service delivery approach.
Te Puni Kokiri	Maori Affairs	10397	10395	Policy – Maori Development	Departmental Output Expenses		Heritage, Culture & Recreation	12,321	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on government policy matters relating to Maori Development.
Te Puni Kokiri	Maori Affairs	10398	10395	Ministerial Servicing	Departmental Output Expenses		Heritage, Culture & Recreation	3,000	2013	Main Estimates	A	This output class is limited to the provision of services to Ministers to enable them to discharge their portfolio (other than policy decision- making responsibilities).
Te Puni Kokiri	Maori Affairs	10396	10395	Policy – Crown Maori Relationships	Departmental Output Expenses		Heritage, Culture & Recreation	7,993	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on government policy matters relating to Crown Maori Relationships.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	3,204	2008	Actuals	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	3,204	2009	Actuals	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	3,204	2010	Actuals	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	3,204	2011	Actuals	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,204	2012	Estimated Actual	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	622	622	Promotion of the Maori Language	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,204	2013	Main Estimates	A	Purchase of initiatives to revitalise and develop the Maori language in New Zealand. This includes outputs from Te Taura Whiri I Te Reo Maori (Maori Language Commission) and involves the promotion of the Maori language in New Zealand.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	455	2008	Actuals	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	454	2009	Actuals	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	449	2010	Actuals	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	586	2011	Actuals	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	456	2012	Estimated Actual	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	5483	5483	Iwi Housing Support	Non-Departmental Output Expenses		Housing and Community	456	2013	Main Estimates	A	Provision of capacity building support for Special Housing Action Zones.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	1,608	2008	Actuals	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	2,128	2009	Actuals	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	2,128	2010	Actuals	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	1,808	2011	Actuals	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	1,808	2012	Estimated Actual	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7415	7415	Administration of Maori Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	1,808	2013	Main Estimates	A	Purchase of administration services from Te Mangai Paho to meet its statutory functions and deliver on the Government's Maori broadcasting policy.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,506	2008	Actuals	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,539	2009	Actuals	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,574	2010	Actuals	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,611	2011	Actuals	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,611	2012	Estimated Actual	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7601	7601	Maori Television Channel	Non-Departmental Output Expenses		Heritage, Culture & Recreation	16,611	2013	Main Estimates	A	Administration costs of the Maori Television channel.
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2008	Actuals	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2009	Actuals	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2010	Actuals	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2011	Actuals	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2012	Estimated Actual	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7684	7684	Maori Television Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	40,332	2013	Main Estimates	A	Promotion of Maori language and Maori culture through television broadcasting.   
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,744	2008	Actuals	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,744	2009	Actuals	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	11,344	2010	Actuals	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	11,344	2011	Actuals	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	11,344	2012	Estimated Actual	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	7685	7685	Maori Radio Broadcasting	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,744	2013	Main Estimates	A	Promotion of Maori language and Maori culture through radio broadcasting.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	6,734	2008	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,122	2009	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	6,502	2010	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	8,284	2011	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,898	2012	Estimated Actual	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8973	8973	Matauranga (Knowledge)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	3,472	2013	Main Estimates	A	Purchasing partnered interventions, tools and investigative studies to support Maori in the acquisition, creation, maintenance and transferral of traditional and contemporary knowledge required to accelerate Maori development.
