Department,Vote,App id,MCOA id,Description,Revenue Type,Functional Classification,Amount ($000),Year,Amount_Type_Desc,Periodicity
Ministry of Transport,Transport,924,924,Road User Charges,Tax Revenue,No Functional Classification,1061963,2013,Estimated Actual,A
Ministry of Transport,Transport,924,924,Road User Charges,Tax Revenue,No Functional Classification,1163642,2014,Main Estimates,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-34681,2009,Actuals,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-32515,2010,Actuals,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-35636,2011,Actuals,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-35093,2012,Actuals,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-37545,2013,Estimated Actual,A
Ministry of Transport,Transport,8862,8862,Fuel Excise Duty Refunds,Tax Revenue,No Functional Classification,-37357,2014,Main Estimates,A
Ministry of Transport,Transport,9391,9391,Motor Vehicle Registration fee - administration cost,Tax Revenue,No Functional Classification,43725,2009,Actuals,A
Ministry of Transport,Transport,9394,9394,Road User Charge transaction fee,Tax Revenue,No Functional Classification,13030,2009,Actuals,A
Ministry of Transport,Transport,925,925,Infringements,Non-Tax Revenue,No Functional Classification,2182,2012,Actuals,A
Ministry of Transport,Transport,925,925,Infringements,Non-Tax Revenue,No Functional Classification,1800,2013,Estimated Actual,A
Ministry of Transport,Transport,925,925,Infringements,Non-Tax Revenue,No Functional Classification,1400,2014,Main Estimates,A
Ministry of Transport,Transport,926,926,Motor Vehicle Registration Recoveries,Non-Tax Revenue,No Functional Classification,11545,2009,Actuals,A
Ministry of Transport,Transport,926,926,Motor Vehicle Registration Recoveries,Non-Tax Revenue,No Functional Classification,11264,2010,Actuals,A
Ministry of Transport,Transport,926,926,Motor Vehicle Registration Recoveries,Non-Tax Revenue,No Functional Classification,8997,2011,Actuals,A
Ministry of Transport,Transport,926,926,Motor Vehicle Registration Recoveries,Non-Tax Revenue,No Functional Classification,6467,2012,Actuals,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,2315,2009,Actuals,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,6057,2010,Actuals,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,6150,2011,Actuals,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,6415,2012,Actuals,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,7500,2013,Estimated Actual,A
Ministry of Transport,Transport,9595,9595,Northern Gateway Toll Road Revenue,Non-Tax Revenue,No Functional Classification,7200,2014,Main Estimates,A
Ministry of Transport,Transport,9621,9621,Motor Vehicle Registration fee-administration cost,Non-Tax Revenue,No Functional Classification,44734,2010,Actuals,A
Ministry of Transport,Transport,9621,9621,Motor Vehicle Registration fee-administration cost,Non-Tax Revenue,No Functional Classification,46751,2011,Actuals,A
Ministry of Transport,Transport,9621,9621,Motor Vehicle Registration fee-administration cost,Non-Tax Revenue,No Functional Classification,47002,2012,Actuals,A
Ministry of Transport,Transport,9622,9622,Road User Charge transaction fee,Non-Tax Revenue,No Functional Classification,13772,2010,Actuals,A
Ministry of Transport,Transport,9622,9622,Road User Charge transaction fee,Non-Tax Revenue,No Functional Classification,14176,2011,Actuals,A
Ministry of Transport,Transport,9622,9622,Road User Charge transaction fee,Non-Tax Revenue,No Functional Classification,14401,2012,Actuals,A
Ministry of Transport,Transport,9622,9622,Road User Charge transaction fee,Non-Tax Revenue,No Functional Classification,11510,2013,Estimated Actual,A
Ministry of Transport,Transport,9622,9622,Road User Charge transaction fee,Non-Tax Revenue,No Functional Classification,13204,2014,Main Estimates,A
The Treasury,Finance,5433,5433,Dividends from Crown Research Institutes,Non-Tax Revenue,No Functional Classification,9303,2009,Actuals,A
The Treasury,Finance,5433,5433,Dividends from Crown Research Institutes,Non-Tax Revenue,No Functional Classification,1934,2010,Actuals,A
The Treasury,Finance,5433,5433,Dividends from Crown Research Institutes,Non-Tax Revenue,No Functional Classification,817,2011,Actuals,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,582,2009,Actuals,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,1327,2010,Actuals,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,2381,2011,Actuals,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,1781,2012,Actuals,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,855,2013,Estimated Actual,A
The Treasury,Finance,6020,6020,Unclaimed Money,Non-Tax Revenue,No Functional Classification,500,2014,Main Estimates,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1560582,2009,Actuals,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1695213,2010,Actuals,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1650255,2011,Actuals,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1784933,2012,Actuals,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1835345,2013,Estimated Actual,A
The Treasury,Finance,6021,6021,Capital Charge - Departments,Non-Tax Revenue,No Functional Classification,1840444,2014,Main Estimates,A
The Treasury,Finance,6023,6023,Contact Energy Ltd Crown Margin,Non-Tax Revenue,No Functional Classification,3669,2009,Actuals,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,10301,2009,Actuals,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,1471,2010,Actuals,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,4870,2011,Actuals,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,13828,2012,Actuals,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,11285,2013,Estimated Actual,A
The Treasury,Finance,6024,6024,Dividends from Crown Entities,Non-Tax Revenue,No Functional Classification,9765,2014,Main Estimates,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,275815,2009,Actuals,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,813448,2010,Actuals,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,895784,2011,Actuals,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,483432,2012,Actuals,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,704793,2013,Estimated Actual,A
The Treasury,Finance,6025,6025,Dividends from SOEs,Non-Tax Revenue,No Functional Classification,908110,2014,Main Estimates,A
The Treasury,Finance,6026,6026,Dividends - Other,Non-Tax Revenue,No Functional Classification,3320,2009,Actuals,A
The Treasury,Finance,6026,6026,Dividends - Other,Non-Tax Revenue,No Functional Classification,2634,2010,Actuals,A
The Treasury,Finance,6026,6026,Dividends - Other,Non-Tax Revenue,No Functional Classification,2269,2011,Actuals,A
The Treasury,Finance,6026,6026,Dividends - Other,Non-Tax Revenue,No Functional Classification,2668,2013,Estimated Actual,A
The Treasury,Finance,6026,6026,Dividends - Other,Non-Tax Revenue,No Functional Classification,2505,2014,Main Estimates,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2009,Actuals,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2010,Actuals,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2011,Actuals,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2012,Actuals,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2013,Estimated Actual,A
The Treasury,Finance,6027,6027,Earthquake Commission Guarantee Fee,Non-Tax Revenue,No Functional Classification,10000,2014,Main Estimates,A
The Treasury,Finance,6028,6028,Sale of Goods and Services,Non-Tax Revenue,No Functional Classification,2355,2009,Actuals,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,386620,2009,Actuals,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,246463,2010,Actuals,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,317701,2011,Actuals,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,312944,2012,Actuals,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,275533,2013,Estimated Actual,A
The Treasury,Finance,6030,6030,Interest from Securities and Deposits,Non-Tax Revenue,No Functional Classification,238990,2014,Main Estimates,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,29472,2009,Actuals,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,565,2010,Actuals,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,7389,2011,Actuals,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,4868,2012,Actuals,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,3448,2013,Estimated Actual,A
The Treasury,Finance,6032,6032,Other Interest,Non-Tax Revenue,No Functional Classification,1502,2014,Main Estimates,A
The Treasury,Finance,6033,6033,Maui Gas Contracts,Non-Tax Revenue,No Functional Classification,11018,2009,Actuals,A
The Treasury,Finance,6033,6033,Maui Gas Contracts,Non-Tax Revenue,No Functional Classification,1763,2010,Actuals,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,168000,2009,Actuals,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,675000,2010,Actuals,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,290000,2011,Actuals,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,210000,2012,Actuals,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,160000,2013,Estimated Actual,A
The Treasury,Finance,6034,6034,Reserve Bank Surplus,Non-Tax Revenue,No Functional Classification,228000,2014,Main Estimates,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,57163,2009,Actuals,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,16216,2010,Actuals,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,142520,2011,Actuals,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,585155,2012,Actuals,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,221762,2013,Estimated Actual,A
The Treasury,Finance,6036,6036,Other Current Revenue,Non-Tax Revenue,No Functional Classification,30578,2014,Main Estimates,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,14049,2009,Actuals,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,10913,2010,Actuals,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,9598,2011,Actuals,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,9659,2012,Actuals,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,9500,2013,Estimated Actual,A
The Treasury,Finance,6037,6037,Rentals from Crown Overseas Properties,Non-Tax Revenue,No Functional Classification,9500,2014,Main Estimates,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,2494,2009,Actuals,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,2848,2010,Actuals,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,4386,2011,Actuals,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,12734,2012,Actuals,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,2158,2013,Estimated Actual,A
The Treasury,Finance,7530,7530,Export Credit Office,Non-Tax Revenue,No Functional Classification,1536,2014,Main Estimates,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,38652,2009,Actuals,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,36395,2010,Actuals,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,53725,2011,Actuals,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,46600,2012,Actuals,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,42362,2013,Estimated Actual,A
The Treasury,Finance,7575,7575,Employers' Superannuation Contributions,Non-Tax Revenue,No Functional Classification,42300,2014,Main Estimates,A
The Treasury,Finance,9446,9446,Crown Deposit Guarantee Scheme Fees,Non-Tax Revenue,No Functional Classification,67295,2009,Actuals,A
The Treasury,Finance,9446,9446,Crown Deposit Guarantee Scheme Fees,Non-Tax Revenue,No Functional Classification,87041,2010,Actuals,A
The Treasury,Finance,9446,9446,Crown Deposit Guarantee Scheme Fees,Non-Tax Revenue,No Functional Classification,38075,2011,Actuals,A
The Treasury,Finance,9446,9446,Crown Deposit Guarantee Scheme Fees,Non-Tax Revenue,No Functional Classification,2905,2012,Actuals,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,6249,2009,Actuals,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,76455,2010,Actuals,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,80356,2011,Actuals,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,68044,2012,Actuals,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,29341,2013,Estimated Actual,A
The Treasury,Finance,9447,9447,Crown Wholesale Guarantee Facility Fees,Non-Tax Revenue,No Functional Classification,26362,2014,Main Estimates,A
The Treasury,Finance,10224,10224,Dividends from CRIs,Non-Tax Revenue,No Functional Classification,1878,2012,Actuals,A
The Treasury,Finance,10225,10225,Other Fees,Non-Tax Revenue,No Functional Classification,17312,2011,Actuals,A
The Treasury,Finance,10225,10225,Other Fees,Non-Tax Revenue,No Functional Classification,3885,2012,Actuals,A
The Treasury,Finance,10225,10225,Other Fees,Non-Tax Revenue,No Functional Classification,3762,2013,Estimated Actual,A
The Treasury,Finance,10225,10225,Other Fees,Non-Tax Revenue,No Functional Classification,3752,2014,Main Estimates,A
The Treasury,Finance,6043,6043,Capital Withdrawals from Crown Companies,Capital Receipts,No Functional Classification,401312,2009,Actuals,A
The Treasury,Finance,6043,6043,Capital Withdrawals from Crown Companies,Capital Receipts,No Functional Classification,7400,2010,Actuals,A
The Treasury,Finance,6043,6043,Capital Withdrawals from Crown Companies,Capital Receipts,No Functional Classification,112763,2013,Estimated Actual,A
The Treasury,Finance,6043,6043,Capital Withdrawals from Crown Companies,Capital Receipts,No Functional Classification,41561,2014,Main Estimates,A
The Treasury,Finance,6045,6045,Contact Energy Limited Crown Margin,Capital Receipts,No Functional Classification,31549,2009,Actuals,A
The Treasury,Finance,6051,6051,Loan Repayments from Other Parties,Capital Receipts,No Functional Classification,15267,2010,Actuals,A
The Treasury,Finance,6051,6051,Loan Repayments from Other Parties,Capital Receipts,No Functional Classification,176205,2011,Actuals,A
The Treasury,Finance,6051,6051,Loan Repayments from Other Parties,Capital Receipts,No Functional Classification,947,2012,Actuals,A
The Treasury,Finance,6051,6051,Loan Repayments from Other Parties,Capital Receipts,No Functional Classification,1263,2013,Estimated Actual,A
The Treasury,Finance,7529,7529,Return of Capital by the IMF,Capital Receipts,No Functional Classification,1122,2013,Estimated Actual,A
The Treasury,Finance,8766,8766,Loan Repayments by ONTRACK,Capital Receipts,No Functional Classification,500,2009,Actuals,A
The Treasury,Finance,10822,10822,Unwind Prior Year Capital Expenditure,Capital Receipts,No Functional Classification,7774,2013,Estimated Actual,A
Ministry of Justice,Justice,1447,1447,Offenders Legal Aid Cont,Non-Tax Revenue,No Functional Classification,55,2009,Actuals,A
Ministry of Justice,Justice,1447,1447,Offenders Legal Aid Cont,Non-Tax Revenue,No Functional Classification,161,2010,Actuals,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,285,2009,Actuals,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,285,2010,Actuals,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,803,2011,Actuals,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,455,2012,Actuals,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,476,2013,Estimated Actual,A
Ministry of Justice,Justice,5280,5280,Repayments of Judicial Salaries from Crown Entities,Non-Tax Revenue,No Functional Classification,476,2014,Main Estimates,A
Ministry of Justice,Justice,9728,9728,Miscellaneous receipts received on behalf of the Crown,Non-Tax Revenue,No Functional Classification,1157,2011,Actuals,A
Ministry of Justice,Justice,9728,9728,Miscellaneous receipts received on behalf of the Crown,Non-Tax Revenue,No Functional Classification,18119,2012,Actuals,A
Ministry of Justice,Justice,10198,10198,Recoveries from Legally Aided Persons,Non-Tax Revenue,No Functional Classification,26069,2012,Actuals,A
Ministry of Justice,Justice,10198,10198,Recoveries from Legally Aided Persons,Non-Tax Revenue,No Functional Classification,33000,2013,Estimated Actual,A
Ministry of Justice,Justice,10198,10198,Recoveries from Legally Aided Persons,Non-Tax Revenue,No Functional Classification,33000,2014,Main Estimates,A
Ministry of Justice,Justice,10230,10230,Receipts from the Law Society's Special Fund for Community Law Centres,Non-Tax Revenue,No Functional Classification,4779,2012,Actuals,A
Ministry of Justice,Justice,10230,10230,Receipts from the Law Society's Special Fund for Community Law Centres,Non-Tax Revenue,No Functional Classification,4939,2013,Estimated Actual,A
Ministry of Justice,Justice,10230,10230,Receipts from the Law Society's Special Fund for Community Law Centres,Non-Tax Revenue,No Functional Classification,4374,2014,Main Estimates,A
Ministry of Justice,Justice,10295,10295,Legal Aid Debt: Interest & Attachment Orders,Non-Tax Revenue,No Functional Classification,4912,2013,Estimated Actual,A
Ministry of Justice,Justice,10295,10295,Legal Aid Debt: Interest & Attachment Orders,Non-Tax Revenue,No Functional Classification,6027,2014,Main Estimates,A
Ministry of Justice,Justice,1451,1451,Licensing Fund,Capital Receipts,No Functional Classification,200,2013,Estimated Actual,A
Ministry of Justice,Justice,1451,1451,Licensing Fund,Capital Receipts,No Functional Classification,200,2014,Main Estimates,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,263379,2009,Actuals,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,237852,2010,Actuals,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,184305,2011,Actuals,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,170017,2012,Actuals,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,167501,2013,Estimated Actual,A
Ministry of Justice,Courts,1328,1328,Court Fines,Non-Tax Revenue,No Functional Classification,167440,2014,Main Estimates,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,42,2009,Actuals,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,105,2010,Actuals,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,5,2011,Actuals,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,180,2012,Actuals,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,200,2013,Estimated Actual,A
Ministry of Justice,Courts,3507,3507,Money Forfeited to the Crown,Non-Tax Revenue,No Functional Classification,200,2014,Main Estimates,A
Ministry of Justice,Courts,9729,9729,Offenders Levy,Non-Tax Revenue,No Functional Classification,6023,2011,Actuals,A
Ministry of Justice,Courts,9729,9729,Offenders Levy,Non-Tax Revenue,No Functional Classification,5464,2012,Actuals,A
Ministry of Justice,Courts,9729,9729,Offenders Levy,Non-Tax Revenue,No Functional Classification,5217,2013,Estimated Actual,A
Ministry of Justice,Courts,9729,9729,Offenders Levy,Non-Tax Revenue,No Functional Classification,5159,2014,Main Estimates,A
Ministry of Justice,Courts,10293,10293,Contributions towards Lawyer for Child Costs,Non-Tax Revenue,No Functional Classification,3661,2014,Main Estimates,A
Ministry of Justice,Courts,10726,10726,Contributions Lawyer to Assist,Non-Tax Revenue,No Functional Classification,115,2014,Main Estimates,A
Ministry of Justice,Courts,10727,10727,Contributions Specialist Reports,Non-Tax Revenue,No Functional Classification,774,2014,Main Estimates,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,6467,2009,Actuals,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,6710,2010,Actuals,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,8802,2011,Actuals,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,9683,2012,Actuals,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,9270,2013,Estimated Actual,A
Ministry of Justice,Treaty Negotiations,7493,7493,Landbank Properties,Non-Tax Revenue,No Functional Classification,9270,2014,Main Estimates,A
Ministry of Justice,Treaty Negotiations,9726,9726,Miscellaneous receipts received on behalf of the Crown,Non-Tax Revenue,No Functional Classification,2828,2013,Estimated Actual,A
Ministry of Justice,Treaty Negotiations,9726,9726,Miscellaneous receipts received on behalf of the Crown,Non-Tax Revenue,No Functional Classification,6678,2014,Main Estimates,A
Ministry of Justice,Treaty Negotiations,9727,9727,Sale of Landbank Properties,Capital Receipts,No Functional Classification,14000,2014,Main Estimates,A
Ministry for Primary Industries,Agriculture and Forestry (old),5068,5068,Crown Forestry Assets,Non-Tax Revenue,No Functional Classification,98384,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5068,5068,Crown Forestry Assets,Non-Tax Revenue,No Functional Classification,124970,2010,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5068,5068,Crown Forestry Assets,Non-Tax Revenue,No Functional Classification,128103,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5068,5068,Crown Forestry Assets,Non-Tax Revenue,No Functional Classification,115194,2012,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),7676,7676,Levy Charged Under the Dairy Industry Restructuring Act,Non-Tax Revenue,No Functional Classification,439,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9156,9156,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,2600,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9156,9156,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,2990,2010,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9156,9156,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,1004,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9156,9156,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,836,2012,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9177,9177,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,101,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9177,9177,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,221,2010,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9177,9177,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,498,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9177,9177,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,681,2012,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),10063,10063,Global Research Alliance funding from other countries,Non-Tax Revenue,No Functional Classification,34,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5069,5069,Forestry Encouragement Loans,Capital Receipts,No Functional Classification,2907,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5069,5069,Forestry Encouragement Loans,Capital Receipts,No Functional Classification,5358,2010,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5069,5069,Forestry Encouragement Loans,Capital Receipts,No Functional Classification,4255,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5069,5069,Forestry Encouragement Loans,Capital Receipts,No Functional Classification,1675,2012,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5873,5873,Sale of Forestry Assets,Capital Receipts,No Functional Classification,4724,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5873,5873,Sale of Forestry Assets,Capital Receipts,No Functional Classification,27,2010,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5873,5873,Sale of Forestry Assets,Capital Receipts,No Functional Classification,1985,2011,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),5873,5873,Sale of Forestry Assets,Capital Receipts,No Functional Classification,17234,2012,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9514,9514,New Zealand Fast Forward Fund,Capital Receipts,No Functional Classification,715580,2009,Actuals,A
Ministry for Primary Industries,Agriculture and Forestry (old),9514,9514,New Zealand Fast Forward Fund,Capital Receipts,No Functional Classification,39,2010,Actuals,A
Ministry for Primary Industries,Biosecurity,6122,6122,Biosecurity Act 1993 Fines,Non-Tax Revenue,No Functional Classification,742,2009,Actuals,A
Ministry for Primary Industries,Biosecurity,6122,6122,Biosecurity Act 1993 Fines,Non-Tax Revenue,No Functional Classification,989,2010,Actuals,A
